DBName,Client Names,Client Numbers,Location Name,Location Phone Number
PSPC_CureMD,William Leroy Wilson MD Inc,6194602700,IP Mercy Hospital,6192948111
PSPC_CureMD,William Leroy Wilson MD Inc,6194602700,Mercy Hospital Outpatient,
PSPC_CureMD,William Leroy Wilson MD Inc,6194602700,William Leroy Wilson MD INC,6194602700
PSPC_CureMD,William Leroy Wilson MD Inc,6194602700,IP Sharp Memorial,8589393400
PSPC_CureMD,William Leroy Wilson MD Inc,6194602700,OP Sharp Memorial,
PSPC_CureMD,William Leroy Wilson MD Inc,6194602700,Navajo Rd. Surgical Center,6194602700
PSPC_CureMD,William Leroy Wilson MD Inc,6194602700,Physician’s Surgery Center at,6192699536
PSPC_CureMD,William Leroy Wilson MD Inc,6194602700,Pain Care of San Diego,
PSPC_CureMD,William Leroy Wilson MD Inc,6194602700,Scripps Mercy Surgery Pavilion,
PsychDBSet_CureMD,Psych Database Template,2125096200,Psych 1,2125096200
RCCO_CureMD,Routt County Public Health,9708705341,Routt County Public Health,9708705341
ReneShek_CureMD,"Rene Shek-Ming Eng, M.D.",2129410988,"Rene Shek-Ming Eng, M.D.",2129410988
rgrande_cureMD,Rio Grande Hematology and Oncology,5755222633,Rio Grande Hematology and Onco,5755222633
rgrande_cureMD,Rio Grande Hematology and Oncology,5755222633,Mountain View,
rgrande_cureMD,Rio Grande Hematology and Oncology,5755222633,Memorial Medical Center,
rgrande_cureMD,Rio Grande Hematology and Oncology,5755222633,Three Crosses Regional Hospital,
Rooseveltmt_CureMD,ROOSEVELT COUNTY HEALTH DEPARTMENT,4066536223,ROOSEVELT COUNTY,4066536223
RosebudCoMT_CureMD,Rosebud County Public Health Department,4063462156,Forsyth,4063462156
RosebudCoMT_CureMD,Rosebud County Public Health Department,4063462156,Colstrip,4067482800
RosebudCoMT_CureMD,Rosebud County Public Health Department,4063462156,zColstrip Medicare,4067482800
RosebudCoMT_CureMD,Rosebud County Public Health Department,4063462156,zForsyth Medicare,4063462156
SJBPH_CureMD,San Juan Basin Public Health ,9702475702,SJBPH Durango,9702475702
SJBPH_CureMD,San Juan Basin Public Health ,9702475702,SJBPH Pagosa Springs,9702475702
Skycare_CureMD,Sky-Care Diagnostic Monitoring Center LLC,8582391745,Sky-Care Dianostic Monitoring ,8582391745
SMSheriff_CureMD,St Marys County Sheriff's Office Wellness Center,2402982514,SMCSO Wellness Center,2402982514
SMSheriff_CureMD,St Marys County Sheriff's Office Wellness Center,2402982514,SMCSO Mental Health,2402982514
SWCOSPINE_CureMD,Southwest CO Spine Center,9703828292,Southwest Colorado Spine,9703828292
SWCOSPINE_CureMD,Southwest CO Spine Center,9703828292,Animas Surgical Hospital,9702473537
telecare_CureMD,Telecare Anywhere,8332419989,Denver Colorado,8332419989
TetonMT_CureMD,Teton County Health Department,4064662562,Teton County Health Department,4064662562
thomas_CureMD,"Thomas  M Reichenbacher, M.D.",5206398746,"Thomas Reichenbacher, M.D.",5206398746
twinpbh_CureMD,Twin Peaks Behavioral Health LLC,5209993922,Twin Peaks Behavioral Health,5203024805
WesternWY_CureMD,Western Wyoming Family Planning,3073626813,Western Wyoming Family Planning,3073626813
wlmc_CureMD,WellLife Medical Centers,7196948782,WellLife Medical Centers,7196948782
Wyomingdept_CureMD,Wyoming Department of Health,3077777363,Albany County Public Health,3077212561
Wyomingdept_CureMD,Wyoming Department of Health,3077777363,Big Horn County Public Health,3077652371
Wyomingdept_CureMD,Wyoming Department of Health,3077777363,Campbell County Public Health,3076827275
Wyomingdept_CureMD,Wyoming Department of Health,3077777363,Carbon County Public Health,3073282607
Wyomingdept_CureMD,Wyoming Department of Health,3077777363,Converse County Public Health,3073582536
Wyomingdept_CureMD,Wyoming Department of Health,3077777363,Crook County Public Health,3072831142
Wyomingdept_CureMD,Wyoming Department of Health,3077777363,Fremont County Public Health,3078566979
Wyomingdept_CureMD,Wyoming Department of Health,3077777363,Goshen County Public Health,3075324069
Wyomingdept_CureMD,Wyoming Department of Health,3077777363,Hot Springs County Public Heal,3078643311
Wyomingdept_CureMD,Wyoming Department of Health,3077777363,Johnson County Public Health,3076842564
Wyomingdept_CureMD,Wyoming Department of Health,3077777363,Lincoln County Public Health,3078859598
Wyomingdept_CureMD,Wyoming Department of Health,3077777363,Niobrara County Public Health ,3072860220
Wyomingdept_CureMD,Wyoming Department of Health,3077777363,Platte County Public Health  ,3073222540
Wyomingdept_CureMD,Wyoming Department of Health,3077777363,Park County Public Health  ,3075278570
Wyomingdept_CureMD,Wyoming Department of Health,3077777363,Sheridan County Public Health ,3076725169
Wyomingdept_CureMD,Wyoming Department of Health,3077777363,Sublette County Public Health ,3073672157
Wyomingdept_CureMD,Wyoming Department of Health,3077777363,Sweetawater County Public Heal,3079225390
Wyomingdept_CureMD,Wyoming Department of Health,3077777363,Teton County Health Department,3077336401
Wyomingdept_CureMD,Wyoming Department of Health,3077777363,Uinta County Public Health   ,3077899203
Wyomingdept_CureMD,Wyoming Department of Health,3077777363,Washakie County Public Health ,3073473278
Wyomingdept_CureMD,Wyoming Department of Health,3077777363,Weston County Public Health  ,3077464775
Wyomingdept_CureMD,Wyoming Department of Health,3077777363,Wyoming Department of Health,3077777363
AAAMurray_CureMD,Allergy & Asthma Associates of Murray Hill,2126854225,Manhattan Office ,2126854225
AAAMurray_CureMD,Allergy & Asthma Associates of Murray Hill,2126854225,Forest Hills Office,
AAAMurray_CureMD,Allergy & Asthma Associates of Murray Hill,2126854225,Yonkers Office,
AAAMurray_CureMD,Allergy & Asthma Associates of Murray Hill,2126854225,Baldwin Office,
AAAMurray_CureMD,Allergy & Asthma Associates of Murray Hill,2126854225,Hauppauge Office,
AAAMurray_CureMD,Allergy & Asthma Associates of Murray Hill,2126854225,Huntington Office,
AAAMurray_CureMD,Allergy & Asthma Associates of Murray Hill,2126854225,Madison Office,
abm_CureMD,Anita Bhola Medical PC,8454584899,St. Luke’s Cornwall Hospital,8454584899
abm_CureMD,Anita Bhola Medical PC,8454584899,Nyack Hospital,8453482209
advancedsurg_CureMD,"Advanced Surgical Associates, PA",9198519193,ASA Office,9198519193
advancedsurg_CureMD,"Advanced Surgical Associates, PA",9198519193,Wake Med Cary OP,9198519193
advancedsurg_CureMD,"Advanced Surgical Associates, PA",9198519193,Wake Med Cary IP,9198519193
advancedsurg_CureMD,"Advanced Surgical Associates, PA",9198519193,Rex OP,9198519193
advancedsurg_CureMD,"Advanced Surgical Associates, PA",9198519193,Rex IP,9198519193
advancedsurg_CureMD,"Advanced Surgical Associates, PA",9198519193,Duke IP,9198519193
advancedsurg_CureMD,"Advanced Surgical Associates, PA",9198519193,Duke OP,9198519193
advancedsurg_CureMD,"Advanced Surgical Associates, PA",9198519193,Wake Med Raleigh OP,9198519193
advancedsurg_CureMD,"Advanced Surgical Associates, PA",9198519193,Wake Med Raleigh IP,9198519193
advancedsurg_CureMD,"Advanced Surgical Associates, PA",9198519193,REX AMBULATORY CENTER,
advancedsurg_CureMD,"Advanced Surgical Associates, PA",9198519193,WAKE MED AMBULATORY,
AdvGastroAff_CureMD,Advanced Gastroenterology Aff,4073521303,Advanced Gastro Affiliates,4073521303
AdvGastroAff_CureMD,Advanced Gastroenterology Aff,4073521303,GI Dr P Phillips Hospital,4073521303
AdvGastroAff_CureMD,Advanced Gastroenterology Aff,4073521303,OP Dr. P. Philips Hospital,4073521303
AdvGastroAff_CureMD,Advanced Gastroenterology Aff,4073521303,IP Dr. P. Philips Hospital,
AdvGastroAff_CureMD,Advanced Gastroenterology Aff,4073521303,IP Florida Hospital Celebratio,
AdvGastroAff_CureMD,Advanced Gastroenterology Aff,4073521303,OP Florida Hospital Celebratio,4073521303
AdvGastroAff_CureMD,Advanced Gastroenterology Aff,4073521303,Health Central Hospital,
AdvGastroAff_CureMD,Advanced Gastroenterology Aff,4073521303,Dr. P. Philips Hosp w FCode,
AdvGastroAff_CureMD,Advanced Gastroenterology Aff,4073521303,Sand Lake Surgery Center,4072649633
AdvGastroAff_CureMD,Advanced Gastroenterology Aff,4073521303,Advanced Gastroenterology tele,4073521303
AdvGastroAff_CureMD,Advanced Gastroenterology Aff,4073521303,Moon Imaging,4073521303
AdvGastroAff_CureMD,Advanced Gastroenterology Aff,4073521303,MILLENIA SURGERY CENTER LLC,8666317890
advurogyne_CureMD,AUA Advanced Urogynecology Associates,7327753030,AUA,7327753030
advurogyne_CureMD,AUA Advanced Urogynecology Associates,7327753030,MONMOUTH MEDICAL CENTER IP,7327753030
advurogyne_CureMD,AUA Advanced Urogynecology Associates,7327753030,CENTRASTATE MEDICAL CENTER IP,7327753030
advurogyne_CureMD,AUA Advanced Urogynecology Associates,7327753030,COMMUNITY MEDICAL CENTER,7327753030
afm_CureMD,"Alliance Family Medical Practice, PC",5164860094,Alliance Family Medical,5164860094
AHMEDLLC_CureMD,AHMED M FAHMY MD LLC,2012245252,AHMED M FAHMY MD LLC,2012245252
Akkil_CureMD,"AKKIL ALI MD,PA",9547216541,OFFICE,9547216541
Akkil_CureMD,"AKKIL ALI MD,PA",9547216541,HOLY CROSS,9547718000
Akkil_CureMD,"AKKIL ALI MD,PA",9547216541,NORTH WEST MEDICAL,9549740400
Akkil_CureMD,"AKKIL ALI MD,PA",9547216541,IMPERIAL POINT MEDICAL CENTER,9547768500
Akkil_CureMD,"AKKIL ALI MD,PA",9547216541,NORTH BROWARD MEDICAL CENTER,9547866640
Akkil_CureMD,"AKKIL ALI MD,PA",9547216541,FLORIDA MEDICAL CENTER,9547356000
Akkil_CureMD,"AKKIL ALI MD,PA",9547216541,CORAL SPRINGS MEDICAL CENTER,9543443000
Akkil_CureMD,"AKKIL ALI MD,PA",9547216541,KINDRED HOSPITAL,9547648900
Akkil_CureMD,"AKKIL ALI MD,PA",9547216541,BROWARD GENERAL MEDICAL CENTER,9543554400
Akkil_CureMD,"AKKIL ALI MD,PA",9547216541,WILTON MANORS HEALTH AND REHAB,
Akkil_CureMD,"AKKIL ALI MD,PA",9547216541,PALMS REHAB & NURSING CENTER,9547330655
Akkil_CureMD,"AKKIL ALI MD,PA",9547216541,LIFE CARE CENTER AT INVERRARY,9543159693
Akkil_CureMD,"AKKIL ALI MD,PA",9547216541,MANOR OAKS INC,9547718400
Akkil_CureMD,"AKKIL ALI MD,PA",9547216541,NSPIRE HEALTHCARE PLANTATION,9545836200
Akkil_CureMD,"AKKIL ALI MD,PA",9547216541,REGENTS PARK OF SUNRISE,9545724000
Akkil_CureMD,"AKKIL ALI MD,PA",9547216541,THE PEARL AT FORT LAUDERDALE,9545668353
Akkil_CureMD,"AKKIL ALI MD,PA",9547216541,LIFE CARE CENTER OF INVERRARY,9544856144
Akkil_CureMD,"AKKIL ALI MD,PA",9547216541,WORKING NURSES HEALTHCARE LLC,
Akkil_CureMD,"AKKIL ALI MD,PA",9547216541,MARGATE HEALTH AND REHAB CENTER,
Akkil_CureMD,"AKKIL ALI MD,PA",9547216541,Acclaim Home Care Services,
Akkil_CureMD,"AKKIL ALI MD,PA",9547216541,All Services Home Health Agency,
Akkil_CureMD,"AKKIL ALI MD,PA",9547216541,Working Nurses Healthcare,
alario_CureMD,Comprehensive Family Health,7728882545,Stirling Road,9543570889
alario_CureMD,Comprehensive Family Health,7728882545,Colorado Ave,7728882545
alario_CureMD,Comprehensive Family Health,7728882545,New York,
alario_CureMD,Comprehensive Family Health,7728882545,NJ Main,
alario_CureMD,Comprehensive Family Health,7728882545,NJ Atlantic City,
alario_CureMD,Comprehensive Family Health,7728882545,NJ Highway,
alario_CureMD,Comprehensive Family Health,7728882545,The Good Life Treatment Center,
alario_CureMD,Comprehensive Family Health,7728882545,Relife Treatment Center,
alario_CureMD,Comprehensive Family Health,7728882545,Amethyst Recovery Center,
alario_CureMD,Comprehensive Family Health,7728882545,Blue Water Recovery Miami,
alario_CureMD,Comprehensive Family Health,7728882545,Blue Water Recovery Pompano,
alario_CureMD,Comprehensive Family Health,7728882545,Liberty House,
alario_CureMD,Comprehensive Family Health,7728882545,Fellowship Living Facility,
alario_CureMD,Comprehensive Family Health,7728882545,Waters Edge Recovery,
alario_CureMD,Comprehensive Family Health,7728882545,Parkway Health  Rehabilitation,
alario_CureMD,Comprehensive Family Health,7728882545,Five Star Premier,
alario_CureMD,Comprehensive Family Health,7728882545,Home Health Care,
alario_CureMD,Comprehensive Family Health,7728882545,Delray Beach,
alario_CureMD,Comprehensive Family Health,7728882545,Terrace of Hobe Sound,
alario_CureMD,Comprehensive Family Health,7728882545,Golf Crest Hollywood,
alario_CureMD,Comprehensive Family Health,7728882545,West Palm Beach,
alario_CureMD,Comprehensive Family Health,7728882545,Boca Raton,7728882545
amagi_CureMD,Advanced Magnetic Imaging,2012951099,Advanced Magnetic Imaging Inc,2012951099
amagi_CureMD,Advanced Magnetic Imaging,2012951099,Mobile,2012951099
amagi_CureMD,Advanced Magnetic Imaging,2012951099,Silverlake,2012951099
AntiAging_CureMD,"Innovative Spine Care, LLC",2014440020,Innovative Spine Care LLC,2014440020
AntiAging_CureMD,"Innovative Spine Care, LLC",2014440020,Elevate Medical Collective LLC,
AntiAging_CureMD,"Innovative Spine Care, LLC",2014440020,Carbon Health & Wellness,
APHI_CureMD,"Atlanta Psychiatric Medicine, Inc",7708379710,Atlanta Psychiatric Medicine,7708379710
APHI_CureMD,"Atlanta Psychiatric Medicine, Inc",7708379710,Dunwoody Office,6782054322
APHI_CureMD,"Atlanta Psychiatric Medicine, Inc",7708379710,Peachford Hospital,6782054322
back2back_CureMD,Back 2 Back Chiropractic ,7033788633,Back 2 Back Chiropractic Bristow,7033658333
back2back_CureMD,Back 2 Back Chiropractic ,7033788633,Back 2 Back Chiropractic Chantilly,
BPFM_CureMD,"Bridgeport Family Medicine, LLC",2039232204,Bridgeport Family Medicine,2039232204
BPFM_CureMD,"Bridgeport Family Medicine, LLC",2039232204,MAKE CHECKS PAYABLE/REMIT TO:,
BPFM_CureMD,"Bridgeport Family Medicine, LLC",2039232204,Bridgeport - Urgent Care,2039232204
BPFM_CureMD,North Jersey Diagnotics ,,North Jersey Diagnotics,
BPFM_CureMD,North Jersey Diagnotics 1,,North Jersey Diagnotics,
bps_CureMD,Bermuda Pain Relief Center,4412326824,Bermuda Pain Relief Center,4412326824
bps_CureMD,Bermuda Pain Relief Center,4412326824,KEMH,4412326824
bps_CureMD,Bermuda Pain Relief Center,4412326824,BLANK,4415510441
bqayyum_CureMD,"Basit Qayyum, D.O.,P.C.",6463702010,A.C.U.M.A,7187575678
bqayyum_CureMD,"Basit Qayyum, D.O.,P.C.",6463702010,CASTLE SENIOR LIVING,
bqayyum_CureMD,"Basit Qayyum, D.O.,P.C.",6463702010,NYU In Patient,
bqayyum_CureMD,"Basit Qayyum, D.O.,P.C.",6463702010,NYU Office,
bqayyum_CureMD,"Basit Qayyum, D.O.,P.C.",6463702010,"BASIT QAYYUM, D.O.,P.C",3477321357
bqayyum_CureMD,"Basit Qayyum, D.O.,P.C.",6463702010,"BASIT QAYYUM, D.O",2126846605
bqayyum_CureMD,"Basit Qayyum, D.O.,P.C.",6463702010,Pay To Address,
bqayyum_CureMD,"Basit Qayyum, D.O.,P.C.",6463702010,Home Visits,
bqayyum_CureMD,"Basit Qayyum, D.O.,P.C.",6463702010,NYU Out patient,
bqayyum_CureMD,"Basit Qayyum, D.O.,P.C.",6463702010,The Riverside- Home,7187575678
bqayyum_CureMD,"Basit Qayyum, D.O.,P.C.",6463702010,The Belvedere Home,
bqayyum_CureMD,"Basit Qayyum, D.O.,P.C.",6463702010,Staten Island,7188150710
bqayyum_CureMD,"Basit Qayyum, D.O.,P.C.",6463702010,The Amsterdam at Harbor-side,
bqayyum_CureMD,"Basit Qayyum, D.O.,P.C.",6463702010,Brookdale Senior Living,6463702000
bqayyum_CureMD,"Basit Qayyum, D.O.,P.C.",6463702010,Fairview Nursing Care Center,
bqayyum_CureMD,"Basit Qayyum, D.O.,P.C.",6463702010,The Club at Briarcliff Manor,9145397372
bqayyum_CureMD,"Basit Qayyum, D.O.,P.C.",6463702010,Briarcliff Manor Office,9145397372
bqayyum_CureMD,"Basit Qayyum, D.O.,P.C.",6463702010,Belvedere Office,
bqayyum_CureMD,"Basit Qayyum, D.O.,P.C.",6463702010,The Office at Riverside,7187575678
bqayyum_CureMD,"Basit Qayyum, D.O.,P.C.",6463702010,Five Star premier Residence,9144232200
bqayyum_CureMD,"Basit Qayyum, D.O.,P.C.",6463702010,Five Star premier Office,9144232200
bqayyum_CureMD,"Basit Qayyum, D.O.,P.C.",6463702010,Inspir Office,6463702010
bqayyum_CureMD,"Basit Qayyum, D.O.,P.C.",6463702010,Inspir Carnegie Hill,6463702010
bqayyum_CureMD,"Basit Qayyum, D.O.,P.C.",6463702010,Monarch Cooper Corner,9148195370
bqayyum_CureMD,"Basit Qayyum, D.O.,P.C.",6463702010,Monarch Cooper Corner-Office,9148195370
bqayyum_CureMD,"Basit Qayyum, D.O.,P.C.",6463702010,Apsley by Sunrise Facility,2122091430
bqayyum_CureMD,"Basit Qayyum, D.O.,P.C.",6463702010,Apsley by Sunrise-Office,2122091430
bqayyum_CureMD,"Basit Qayyum, D.O.,P.C.",6463702010,Valley Vista Office,8456917400
Broward_CureMD,BROWARD MEDICAL ASSOCIATES,9544249300,BROWARD MEDICAL ASSOCIATES,9544249300
Broward_CureMD,BROWARD MEDICAL ASSOCIATES,9544249300,Westside Regional MC ER,
Broward_CureMD,BROWARD MEDICAL ASSOCIATES,9544249300,Westside Regional MC IP,
CarbonHW_CureMD,Carbon Health & Wellness,2014440020,"Carbon Health & Wellness, LLC",1482411740
CaringPaed_CureMD,"Kourosh Ashourzadeh, D.O., P.C.",5167964433,Caring Pediatric Associates,5167964433
CaringPaed_CureMD,"Kourosh Ashourzadeh, D.O., P.C.",5167964433,North Shore Plainview,
CaringPaed_CureMD,"Kourosh Ashourzadeh, D.O., P.C.",5167964433,Winthrop University Hospital,
CaringPaed_CureMD,"Kourosh Ashourzadeh, D.O., P.C.",5167964433,North Shore LIJ,
CaringPaed_CureMD,"Kourosh Ashourzadeh, D.O., P.C.",5167964433,South Nassau Communities Hos,5166323000
CedarV_CureMD,Cedar Valley Psychiatry,7179678288,Cedar Valley Psychiatry,7179678288
CENTRALPA_CureMD,"Central Park Ambulatory Care, PLLC",9176393182,Central Park Ambulatory Care,9176393182
CHAUDHARY_CureMD,"MUHAMMAD A. CHAUDHARY,M.D.,P.A.",8637631917,"MUHAMMAD A. CHAUDHARY,M.D.,P.A",8637631917
CHAUDHARY_CureMD,"MUHAMMAD A. CHAUDHARY,M.D.,P.A.",8637631917,IP Raulerson Hospital,8637632151
CHAUDHARY_CureMD,"MUHAMMAD A. CHAUDHARY,M.D.,P.A.",8637631917,OP Raulerson Hospital,8637632151
CHAUDHARY_CureMD,"MUHAMMAD A. CHAUDHARY,M.D.,P.A.",8637631917,TELEHEALTH,8637631917
CMP_CureMD,Coastal Plus Medical Center,9046423304,Coastal Plus Medical Center,9046423304
CMP_CureMD,Coastal Plus Medical Center,9046423304,COASTAL MEDICAL TMP,9046423304
CMP_CureMD,Coastal Plus Medical Center,9046423304,"CPMC, Inc",
CMP_CureMD,Coastal Plus Medical Center,9046423304,Forest BLVD,
CMP_CureMD,Coastal Plus Medical Center,9046423304,BROOKS Rehabilitation Hospital,
cpcs_CureMD,Comprehensive Primary Care Services,9142357530,New Rochelle,9142357530
cpcs_CureMD,Comprehensive Primary Care Services,9142357530,Mount Vernon,9146991900
cpcs_CureMD,Comprehensive Primary Care Services,9142357530,Brooklyn,7186936795
cswellness_CureMD,"Center State Wellness, LLC",6035567101,Center State Wellness,6035567101
cswellness_CureMD,"Center State Wellness, LLC",6035567101,Center State Wellness Nashua,6035567101
cswellness_CureMD,"Center State Wellness, LLC",6035567101,Center State Wellness Exeter,6035567101
ctmd_CureMD,Thakur MD,9543301268,Thakur MD PA,9545717707
ctmd_CureMD,Thakur MD,9543301268,ACCLAIM HOME CARE SERVICES,9547803717
ctmd_CureMD,Thakur MD,9543301268,ACTIVA HOME HEALTH,
ctmd_CureMD,Thakur MD,9543301268,AGING PARADISE INC,
ctmd_CureMD,Thakur MD,9543301268,AIM HealthCare LLC,9545717727
ctmd_CureMD,Thakur MD,9543301268,ALLIANCE HOME HEALTH OF BROWALLIANC,
ctmd_CureMD,Thakur MD,9543301268,AMEDISYS HOME HEALTH,
ctmd_CureMD,Thakur MD,9543301268,AMEDISYS HOME HEALTH DEERFIELD,
ctmd_CureMD,Thakur MD,9543301268,B and B HOMECARE OF BROWARD,9543703131
ctmd_CureMD,Thakur MD,9543301268,BEE WELL HOME HEALTH CARE,9544588441
ctmd_CureMD,Thakur MD,9543301268,Better At Home,5613928424
ctmd_CureMD,Thakur MD,9543301268,BNAI HUD ALF,
ctmd_CureMD,Thakur MD,9543301268,Brookdale Home Health,5616490730
ctmd_CureMD,Thakur MD,9543301268,CARE ON CALL HOME HEALTHCARE,
ctmd_CureMD,Thakur MD,9543301268,Caring People Certified Ser,9548616500
ctmd_CureMD,Thakur MD,9543301268,CARING PEOPLE DELRAY,5618609200
ctmd_CureMD,Thakur MD,9543301268,CARTER HEALTHCARE,9549710500
ctmd_CureMD,Thakur MD,9543301268,CERTIFIED HOMECARE OF SOUTH FL,
ctmd_CureMD,Thakur MD,9543301268,Comprehensive Home Care of Bro,9548342222
ctmd_CureMD,Thakur MD,9543301268,CONFIDENT CARE OF FLORIDA CORP,
ctmd_CureMD,Thakur MD,9543301268,Coral Spring Hospital,
ctmd_CureMD,Thakur MD,9543301268,DEERFIELD BCH HEALTH AND REHAB,
ctmd_CureMD,Thakur MD,9543301268,ELITE HOME HEALTH SERVICES,
ctmd_CureMD,Thakur MD,9543301268,First Choice Home Health,5612962770
ctmd_CureMD,Thakur MD,9543301268,FIVE STAR HOME CARE BROWARD,9547974935
ctmd_CureMD,Thakur MD,9543301268,Florida Medical Center,
ctmd_CureMD,Thakur MD,9543301268,FORUM AT DEER CREEK,
ctmd_CureMD,Thakur MD,9543301268,GOLD COAST HOME HEALTH SER,9547852990
ctmd_CureMD,Thakur MD,9543301268,GUARDIAN CARE SERVICES OF BROW,9544380005
ctmd_CureMD,Thakur MD,9543301268,HARBOR CHASE OF CORAL SPRGS,
ctmd_CureMD,Thakur MD,9543301268,Health Care of South Florida,9544311534
ctmd_CureMD,Thakur MD,9543301268,HOME ADVANTAGE,
ctmd_CureMD,Thakur MD,9543301268,Home Health,9549787700
ctmd_CureMD,Thakur MD,9543301268,HOMECARE PROFESSIONALS LLC,
ctmd_CureMD,Thakur MD,9543301268,HOMEWOOD AT COCONUT CREEK,
ctmd_CureMD,Thakur MD,9543301268,HOSPICE BY THE SEA,
ctmd_CureMD,Thakur MD,9543301268,KINDRED AT HOME,9544344341
ctmd_CureMD,Thakur MD,9543301268,MARGATE HEALTHCARE,
ctmd_CureMD,Thakur MD,9543301268,Margate Healthcare Center,
ctmd_CureMD,Thakur MD,9543301268,MARGATE MANOR,
ctmd_CureMD,Thakur MD,9543301268,MEDCARE HOME HEALTH SERVICES,
ctmd_CureMD,Thakur MD,9543301268,Mederi Caretenders,
ctmd_CureMD,Thakur MD,9543301268,MENORAH HOUSE,
ctmd_CureMD,Thakur MD,9543301268,NIGHTINGALE HOME HEALTHCARE,3173347777
ctmd_CureMD,Thakur MD,9543301268,NORTH BROWARD MEDICAL CENTER,9547866955
ctmd_CureMD,Thakur MD,9543301268,Northwest Medical Center,9549787700
ctmd_CureMD,Thakur MD,9543301268,Nurse On Call Broward,9543445220
ctmd_CureMD,Thakur MD,9543301268,One at Home Broward,9546285361
ctmd_CureMD,Thakur MD,9543301268,Pharmcare Inc,
ctmd_CureMD,Thakur MD,9543301268,POMPANO REHAB,
ctmd_CureMD,Thakur MD,9543301268,REHABILITATION THERAPY CENTER,
ctmd_CureMD,Thakur MD,9543301268,RENAISSANCE ASSISTED LIVING,
ctmd_CureMD,Thakur MD,9543301268,SOLARIS HEALTHCARE,
ctmd_CureMD,Thakur MD,9543301268,SONATA COCONUT CREEK ASSISTED,9549756399
ctmd_CureMD,Thakur MD,9543301268,SOUTHEAST HOMECARE LLC,
ctmd_CureMD,Thakur MD,9543301268,STRATFORD CT OF BOCA POINTE,
ctmd_CureMD,Thakur MD,9543301268,THC Nursing Home,
ctmd_CureMD,Thakur MD,9543301268,Timeless Home Care,9543673816
ctmd_CureMD,Thakur MD,9543301268,UNIVERSITY HOSPITAL,
ctmd_CureMD,Thakur MD,9543301268,UNLIMITED HEALTHCARE SERVICES,
ctmd_CureMD,Thakur MD,9543301268,VILLAGE HOMECARE OF PALM BCH,
ctmd_CureMD,Thakur MD,9543301268,West Boca Medical Center,
ctmd_CureMD,Thakur MD,9543301268,WILLOW BAY,
ctmd_CureMD,Thakur MD,9543301268,Allegro Parkland,9547523450
ctmd_CureMD,Thakur MD,9543301268,Palms care center,
CURRENTNYM_CureMD,Current New York Medical P.C.,2129830088,Current New York Medical PC,2129830088
CURRENTNYM_CureMD,Current New York Medical P.C.,2129830088,Video Visit,2129830088
dac_CureMD,"Dennis A. Cortes, M.D., P.A.",9544356211,"Dennis A. Cortes, M.D., P.A.",9544356211
DBAC588752_CureMD,"Texas Elite Health Clinic, LLC",9724029700,1304 Village Creek Dr,9724029700
DBAC588752_CureMD,"Texas Elite Health Clinic, LLC",9724029700,1081 Kinwest Pkwy,9724029700
DBNS167708_CureMD,STANAFORD MEDICAL CLINIC,3042568227,306 STANAFORD RD IP,3042553000
DBNS167708_CureMD,STANAFORD MEDICAL CLINIC,3042568227,451 STANAFORD RD.,3042568227
DBNS167708_CureMD,STANAFORD MEDICAL CLINIC,3042568227,306 STANAFORD RD OP,3042553000
dlsch_CureMD,"Dermatology, Laser & Surgery of Carnegie Hill, PLLC",6466616131,Carnegie Hill,6466616131
DrMatthewW_CureMD,"W. Matthew White, MD, PLLC",6469577207,"W. Matthew White, MD, PLLC",6469577207
DrMatthewW_CureMD,"W. Matthew White, MD, PLLC",6469577207,Fifth Avenue Eye Associates,2125700707
DrMatthewW_CureMD,"W. Matthew White, MD, PLLC",6469577207,Gotham Surgical Gotham Plastic,2127500071
DrMatthewW_CureMD,"W. Matthew White, MD, PLLC",6469577207,NYU Ambulatory Care Center,
DrMatthewW_CureMD,"W. Matthew White, MD, PLLC",6469577207,Gramercy Surgery Center,2122543570
DRTHOMAS_CureMD,DR. THOMAS E. MALANGA,9732394111,DR THOMAS E MALANGA,9732394111
EastChester_CureMD,Eastchester Medical Associates,7187085650,2426 Eastchester Road,7187085650
EastChester_CureMD,Eastchester Medical Associates,7187085650,Beth Abraham,7185194000
EastChester_CureMD,Eastchester Medical Associates,7187085650,MONTEFIORE MEDICAL CENTER,
EastChester_CureMD,Eastchester Medical Associates,7187085650,NYWestchesterSquareMedical Cen,7184307300
EastChester_CureMD,Eastchester Medical Associates,7187085650,JACK D WEILER HOSPITAL,
EastChester_CureMD,Eastchester Medical Associates,7187085650,MAKE CHECKS PAYABLE/REMIT TO:,
EastChester_CureMD,Eastchester Medical Associates,7187085650,Montefiore Westchester Sq hospital,
EastChester_CureMD,Eastchester Medical Associates,7187085650,Montefiore Hutchinson Campus,
ELITEPTLLC_CureMD,ELITE PHYSICAL MEDICINE LLC,2019445999,"ELITE PHYSICAL MEDICINE, LLC",2019945999
ELITESPINE_CureMD,ELITE SPINE AND SPORTS CARE OF TOTOWA,8622391768,ELITE SPINE AND SPORTS CARE,2015637095
FASPECS_CureMD,"Sara Bouraee DPM, FACFAS",7572203311,Williamsburg,7572203311
FASPECS_CureMD,"Sara Bouraee DPM, FACFAS",7572203311,Hampton Roads Foot and Ankle,7572247605
FASPECS_CureMD,"Sara Bouraee DPM, FACFAS",7572203311,Sentara Care Plex Hospital Out,
